category,meta,meta,meta,commod,commod,commod,signals int,actions,actions,actions,actions,actions,clock,clock,clock,clock,utils,utils,utils,utils,utils
series,id_agent, state,action picked,hunger,energy,fun,drowsy,bored,sleep,eat,work,watch tv,ts,period - day,period - week,period - year,bored,sleep,eat,work,watch tv
5572,1,sleep,sleep,83.0,35.0,59.0,-1,0,1,0,0,0,2024-02-28 01:00:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.13012728324741893,-1,0.29654766681380507
5573,1,sleep,sleep,82.0,36.5,59.0,-1,0,1,0,0,0,2024-02-28 01:15:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.14383401293102324,-1,0.29654766681380507
5574,1,sleep,sleep,81.0,38.0,59.0,-1,0,1,0,0,0,2024-02-28 01:30:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.1574584186727319,-1,0.29654766681380507
5575,1,sleep,sleep,80.0,39.5,59.0,-1,0,1,0,0,0,2024-02-28 01:45:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.1709999999999999,-1,0.29654766681380507
5576,1,sleep,sleep,79.0,41.0,59.0,-1,0,1,0,0,0,2024-02-28 02:00:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.18445824720006718,-1,0.29654766681380507
5577,1,sleep,sleep,78.0,42.5,59.0,-1,0,1,0,0,0,2024-02-28 02:15:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.1978326410320684,-1,0.29654766681380507
5578,1,sleep,sleep,77.0,44.0,59.0,-1,0,1,0,0,0,2024-02-28 02:30:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.2111226524264279,-1,0.29654766681380507
5579,1,sleep,sleep,76.0,45.5,59.0,-1,0,1,0,0,0,2024-02-28 02:45:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.22432774217080662,-1,0.29654766681380507
5580,1,sleep,sleep,75.0,47.0,59.0,-1,0,1,0,0,0,2024-02-28 03:00:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.23744736058181756,-1,0.29654766681380507
5581,1,sleep,sleep,74.0,48.5,59.0,-1,0,1,0,0,0,2024-02-28 03:15:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.250480947161671,-1,0.29654766681380507
5582,1,sleep,sleep,73.0,50.0,59.0,-1,0,1,0,0,0,2024-02-28 03:30:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.2634279302388457,-1,0.29654766681380507
5583,1,sleep,sleep,72.0,51.5,59.0,-1,0,1,0,0,0,2024-02-28 03:45:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.2762877265918202,-1,0.29654766681380507
5584,1,sleep,sleep,71.0,53.0,59.0,-1,0,1,0,0,0,2024-02-28 04:00:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.289059741054823,-1,0.29654766681380507
5585,1,sleep,sleep,70.0,54.5,59.0,-1,0,1,0,0,0,2024-02-28 04:15:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.3017433661044786,-1,0.29654766681380507
5586,1,sleep,sleep,69.0,56.0,59.0,-1,0,1,0,0,0,2024-02-28 04:30:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.3143379814261472,-1,0.29654766681380507
5587,1,sleep,sleep,68.0,57.5,59.0,-1,0,1,0,0,0,2024-02-28 04:45:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.3268429534586529,-1,0.29654766681380507
5588,1,sleep,sleep,67.0,59.0,59.0,-1,0,1,0,0,0,2024-02-28 05:00:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.33925763491599814,-1,0.29654766681380507
5589,1,sleep,sleep,66.0,60.5,59.0,-1,0,1,0,0,0,2024-02-28 05:15:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.3515813642845458,-1,0.29654766681380507
5590,1,sleep,sleep,65.0,62.0,59.0,-1,0,1,0,0,0,2024-02-28 05:30:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.3638134652940266,-1,0.29654766681380507
5591,1,sleep,sleep,64.0,63.5,59.0,-1,0,1,0,0,0,2024-02-28 05:45:00,NIGHT,WEDNESDAY,WINTER,0.3,1.0,0.37595324636059424,-1,0.29654766681380507
5592,1,sleep,sleep,63.0,65.0,59.0,-1,0,1,0,0,0,2024-02-28 06:00:00,SUNRISE,WEDNESDAY,WINTER,0.3,1.0,0.388,-1,0.29654766681380507
5593,1,sleep,sleep,62.0,66.5,59.0,-1,0,1,0,0,0,2024-02-28 06:15:00,SUNRISE,WEDNESDAY,WINTER,0.3,1.0,0.3999530022087924,-1,0.29654766681380507
5594,1,sleep,sleep,61.0,68.0,59.0,-1,0,1,0,0,0,2024-02-28 06:30:00,SUNRISE,WEDNESDAY,WINTER,0.3,1.0,0.41181151181126774,-1,0.29654766681380507
5595,1,sleep,sleep,60.0,69.5,59.0,-1,0,1,0,0,0,2024-02-28 06:45:00,SUNRISE,WEDNESDAY,WINTER,0.3,1.0,0.4235747697696941,-1,0.29654766681380507
5596,1,sleep,sleep,59.0,71.0,59.0,-1,0,1,0,0,0,2024-02-28 07:00:00,SUNRISE,WEDNESDAY,WINTER,0.3,1.0,0.43524199845511,-1,0.29654766681380507
5597,1,sleep,sleep,58.0,72.5,59.0,-1,0,1,0,0,0,2024-02-28 07:15:00,SUNRISE,WEDNESDAY,WINTER,0.3,0.99,0.44681240087575225,-1,0.29654766681380507
5598,1,sleep,sleep,57.0,74.0,59.0,-1,0,1,0,0,0,2024-02-28 07:30:00,SUNRISE,WEDNESDAY,WINTER,0.3,0.975,0.4582851598598934,-1,0.29654766681380507
5599,1,sleep,sleep,56.0,75.5,59.0,-1,0,1,0,0,0,2024-02-28 07:45:00,SUNRISE,WEDNESDAY,WINTER,0.3,0.96,0.4696594371895674,-1,0.29654766681380507
5600,1,sleep,sleep,55.0,77.0,59.0,-1,0,1,0,0,0,2024-02-28 08:00:00,MORNING,WEDNESDAY,WINTER,0.3,0.945,0.48093437268131856,-1,0.29654766681380507
5601,1,sleep,sleep,54.0,78.5,59.0,-1,0,1,0,0,0,2024-02-28 08:15:00,MORNING,WEDNESDAY,WINTER,0.3,0.9299999999999999,0.49210908320973845,-1,0.29654766681380507
5602,1,sleep,sleep,53.0,80.0,59.0,-1,0,1,0,0,0,2024-02-28 08:30:00,MORNING,WEDNESDAY,WINTER,0.3,0.9149999999999999,0.5031826616691252,-1,0.29654766681380507
5603,1,sleep,sleep,52.0,81.5,59.0,-1,0,1,0,0,0,2024-02-28 08:45:00,MORNING,WEDNESDAY,WINTER,0.3,0.8999999999999999,0.5141541758681325,-1,0.29654766681380507
5604,1,sleep,sleep,51.0,83.0,59.0,-1,0,1,0,0,0,2024-02-28 09:00:00,MORNING,WEDNESDAY,WINTER,0.3,0.885,0.5250226673517452,-1,0.29654766681380507
5605,1,work,work,50.0,82.0,58.0,-1,0,0,0,1,0,2024-02-28 09:15:00,MORNING,WEDNESDAY,WINTER,0.3,0.87,0.5357871501443147,1,0.29654766681380507
5606,1,work,work,49.0,81.0,57.0,-1,0,0,0,1,0,2024-02-28 09:30:00,MORNING,WEDNESDAY,WINTER,0.3,0.0,0.5464466094067263,1,0.30451890529407544
5607,1,work,work,48.0,80.0,56.0,-1,0,0,0,1,0,2024-02-28 09:45:00,MORNING,WEDNESDAY,WINTER,0.3,0.0,0.557,1,0.31253609004877014
5608,1,work,work,47.0,79.0,55.0,-1,0,0,0,1,0,2024-02-28 10:00:00,MORNING,WEDNESDAY,WINTER,0.3,0.0,0.5674462449467755,1,0.3206002991032757
5609,1,work,work,46.0,78.0,54.0,-1,0,0,0,1,0,2024-02-28 10:15:00,MORNING,WEDNESDAY,WINTER,0.3,0.0,0.577784233781151,1,0.3287126555413432
5610,1,work,work,45.0,77.0,53.0,-1,0,0,0,1,0,2024-02-28 10:30:00,MORNING,WEDNESDAY,WINTER,0.3,0.0,0.5880128207762377,1,0.33687433024473035
5611,1,work,work,44.0,76.0,52.0,-1,0,0,0,1,0,2024-02-28 10:45:00,MORNING,WEDNESDAY,WINTER,0.3,0.0,0.5981308230375284,1,0.34508654485342705
5612,1,work,work,43.0,75.0,51.0,-1,0,0,0,1,0,2024-02-28 11:00:00,MORNING,WEDNESDAY,WINTER,0.3,0.0,0.6081370184487248,1,0.3533505749687378
5613,1,work,work,42.0,74.0,50.0,-1,0,0,0,1,0,2024-02-28 11:15:00,MORNING,WEDNESDAY,WINTER,0.3,0.0,0.6180301434550141,1,0.3616677536242159
5614,1,work,work,41.0,73.0,49.0,-1,0,0,0,1,0,2024-02-28 11:30:00,MORNING,WEDNESDAY,WINTER,0.3,0.0,0.6278088906668698,1,0.3700394750525634
5615,1,work,work,40.0,72.0,48.0,-1,0,0,0,1,0,2024-02-28 11:45:00,MORNING,WEDNESDAY,WINTER,0.3,0.0,0.6374719062652533,1,0.37846719878017954
5616,1,work,work,39.0,71.0,47.0,-1,0,0,0,1,0,2024-02-28 12:00:00,NOON,WEDNESDAY,WINTER,0.3,0.0,0.6470177871865296,1,0.38695245408515755
5617,1,work,work,38.0,70.0,46.0,-1,0,0,0,1,0,2024-02-28 12:15:00,NOON,WEDNESDAY,WINTER,0.3,0.0,0.6564450780624624,1,0.3954968448592666
5618,1,work,work,37.0,69.0,45.0,-1,0,0,0,1,0,2024-02-28 12:30:00,NOON,WEDNESDAY,WINTER,0.3,0.0,0.6657522678871789,1,0.4041020549199422
5619,1,work,work,36.0,68.0,44.0,-1,0,0,0,1,0,2024-02-28 12:45:00,NOON,WEDNESDAY,WINTER,0.3,0.0,0.674937786378966,1,0.41276985382467046
5620,1,work,work,35.0,67.0,43.0,-1,0,0,0,1,0,2024-02-28 13:00:00,NOON,WEDNESDAY,WINTER,0.3,0.0,0.684,1,0.421502103247555
5621,1,eat,eat,59.0,66.0,43.0,-1,0,0,1,0,0,2024-02-28 13:15:00,NOON,WEDNESDAY,WINTER,0.3,0.0,0.6929372075915134,-1,0.43030076398649986
5622,1,eat,eat,83.0,65.0,43.0,-1,0,0,1,0,0,2024-02-28 13:30:00,NOON,WEDNESDAY,WINTER,0.3,0.0,0.6468124008757522,-1,0.43030076398649986
5623,1,watch tv,watch tv,82.0,64.0,45.5,-1,0,0,0,0,1,2024-02-28 13:45:00,NOON,WEDNESDAY,WINTER,0.3,0.0,0.3438340129310232,-1,0.43030076398649986
5624,1,watch tv,watch tv,81.0,63.0,48.0,-1,0,0,0,0,1,2024-02-28 14:00:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.0,0.1574584186727319,-1,0.4084280166500076
5625,1,watch tv,watch tv,80.0,62.0,50.5,-1,0,0,0,0,1,2024-02-28 14:15:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.0,0.1709999999999999,-1,0.38695245408515755
5626,1,watch tv,watch tv,79.0,61.0,53.0,-1,0,0,0,0,1,2024-02-28 14:30:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.0,0.18445824720006718,-1,0.3658467068520761
5627,1,watch tv,watch tv,78.0,60.0,55.5,-1,0,0,0,0,1,2024-02-28 14:45:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.0,0.1978326410320684,-1,0.34508654485342705
5628,1,watch tv,watch tv,77.0,59.0,58.0,-1,0,0,0,0,1,2024-02-28 15:00:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.0,0.2111226524264279,-1,0.32465038687308156
5629,1,watch tv,watch tv,76.0,58.0,60.5,-1,0,0,0,0,1,2024-02-28 15:15:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.0,0.22432774217080662,-1,0.30451890529407544
5630,1,bored,bored,75.0,57.0,60.5,-1,1,0,0,0,0,2024-02-28 15:30:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.0,0.23744736058181756,-1,0.28467470423173713
5631,1,bored,bored,74.0,56.0,60.5,-1,1,0,0,0,0,2024-02-28 15:45:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.0,0.250480947161671,-1,0.28467470423173713
5632,1,bored,bored,73.0,55.0,60.5,-1,1,0,0,0,0,2024-02-28 16:00:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.0,0.2634279302388457,-1,0.28467470423173713
5633,1,bored,bored,72.0,54.0,60.5,-1,1,0,0,0,0,2024-02-28 16:15:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.0,0.2762877265918202,-1,0.28467470423173713
5634,1,bored,bored,71.0,53.0,60.5,-1,1,0,0,0,0,2024-02-28 16:30:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.0,0.289059741054823,-1,0.28467470423173713
5635,1,eat,eat,95.0,52.0,60.5,-1,0,0,1,0,0,2024-02-28 16:45:00,AFTERNOON,WEDNESDAY,WINTER,0.3,0.0,0.3017433661044786,-1,0.28467470423173713
5636,1,bored,bored,94.0,51.0,60.5,-1,1,0,0,0,0,2024-02-28 17:00:00,SUNSET,WEDNESDAY,WINTER,0.3,0.0,0.17405453724314848,-1,0.28467470423173713
5637,1,bored,bored,93.0,50.0,60.5,-1,1,0,0,0,0,2024-02-28 17:15:00,SUNSET,WEDNESDAY,WINTER,0.3,0.0,-0.01136381319426974,-1,0.28467470423173713
5638,1,bored,bored,92.0,49.0,60.5,-1,1,0,0,0,0,2024-02-28 17:30:00,SUNSET,WEDNESDAY,WINTER,0.3,0.0,0.0031404792276551186,-1,0.28467470423173713
5639,1,bored,bored,91.0,48.0,60.5,-1,1,0,0,0,0,2024-02-28 17:45:00,SUNSET,WEDNESDAY,WINTER,0.3,0.010000000000000009,0.01756699971045958,-1,0.28467470423173713
5640,1,bored,bored,90.0,47.0,60.5,-1,1,0,0,0,0,2024-02-28 18:00:00,SUNSET,WEDNESDAY,WINTER,0.3,0.020000000000000018,0.03191532671057937,-1,0.28467470423173713
5641,1,bored,bored,89.0,46.0,60.5,-1,1,0,0,0,0,2024-02-28 18:15:00,SUNSET,WEDNESDAY,WINTER,0.3,0.030000000000000027,0.04618503175453756,-1,0.28467470423173713
5642,1,bored,bored,88.0,45.0,60.5,-1,1,0,0,0,0,2024-02-28 18:30:00,SUNSET,WEDNESDAY,WINTER,0.3,0.040000000000000036,0.06037567924696227,-1,0.28467470423173713
5643,1,bored,bored,87.0,44.0,60.5,-1,1,0,0,0,0,2024-02-28 18:45:00,SUNSET,WEDNESDAY,WINTER,0.3,0.050000000000000044,0.07448682627107636,-1,0.28467470423173713
5644,1,bored,bored,86.0,43.0,60.5,-1,1,0,0,0,0,2024-02-28 19:00:00,NIGHT,WEDNESDAY,WINTER,0.3,0.06000000000000005,0.08851802238127313,-1,0.28467470423173713
5645,1,bored,bored,85.0,42.0,60.5,-1,1,0,0,0,0,2024-02-28 19:15:00,NIGHT,WEDNESDAY,WINTER,0.3,0.07000000000000006,0.10246880938736944,-1,0.28467470423173713
5646,1,bored,bored,84.0,41.0,60.5,-1,1,0,0,0,0,2024-02-28 19:30:00,NIGHT,WEDNESDAY,WINTER,0.3,0.08000000000000007,0.11633872113010466,-1,0.28467470423173713
5647,1,bored,bored,83.0,40.0,60.5,-1,1,0,0,0,0,2024-02-28 19:45:00,NIGHT,WEDNESDAY,WINTER,0.3,0.09000000000000008,0.13012728324741893,-1,0.28467470423173713
5648,1,bored,bored,82.0,39.0,60.5,-1,1,0,0,0,0,2024-02-28 20:00:00,NIGHT,WEDNESDAY,WINTER,0.3,0.09999999999999998,0.14383401293102324,-1,0.28467470423173713
5649,1,bored,bored,81.0,38.0,60.5,-1,1,0,0,0,0,2024-02-28 20:15:00,NIGHT,WEDNESDAY,WINTER,0.3,0.10999999999999999,0.1574584186727319,-1,0.28467470423173713
5650,1,bored,bored,80.0,37.0,60.5,-1,1,0,0,0,0,2024-02-28 20:30:00,NIGHT,WEDNESDAY,WINTER,0.3,0.12,0.1709999999999999,-1,0.28467470423173713
5651,1,bored,bored,79.0,36.0,60.5,-1,1,0,0,0,0,2024-02-28 20:45:00,NIGHT,WEDNESDAY,WINTER,0.3,0.13,0.18445824720006718,-1,0.28467470423173713
5652,1,bored,bored,78.0,35.0,60.5,-1,1,0,0,0,0,2024-02-28 21:00:00,NIGHT,WEDNESDAY,WINTER,0.3,0.14,0.1978326410320684,-1,0.28467470423173713
5653,1,bored,bored,77.0,34.0,60.5,-1,1,0,0,0,0,2024-02-28 21:15:00,NIGHT,WEDNESDAY,WINTER,0.3,0.15000000000000002,0.2111226524264279,-1,0.28467470423173713
5654,1,bored,bored,76.0,33.0,60.5,-1,1,0,0,0,0,2024-02-28 21:30:00,NIGHT,WEDNESDAY,WINTER,0.3,0.15999999999999992,0.22432774217080662,-1,0.28467470423173713
5655,1,bored,bored,75.0,32.0,60.5,-1,1,0,0,0,0,2024-02-28 21:45:00,NIGHT,WEDNESDAY,WINTER,0.3,0.16999999999999993,0.23744736058181756,-1,0.28467470423173713
5656,1,bored,bored,74.0,31.0,60.5,-1,1,0,0,0,0,2024-02-28 22:00:00,NIGHT,WEDNESDAY,WINTER,0.3,0.17999999999999994,0.250480947161671,-1,0.28467470423173713
5657,1,bored,bored,73.0,30.0,60.5,-1,1,0,0,0,0,2024-02-28 22:15:00,NIGHT,WEDNESDAY,WINTER,0.3,0.18999999999999995,0.2634279302388457,-1,0.28467470423173713
5658,1,bored,bored,72.0,29.0,60.5,-1,1,0,0,0,0,2024-02-28 22:30:00,NIGHT,WEDNESDAY,WINTER,0.3,0.19999999999999996,0.2762877265918202,-1,0.28467470423173713
5659,1,bored,bored,71.0,28.0,60.5,-1,1,0,0,0,0,2024-02-28 22:45:00,NIGHT,WEDNESDAY,WINTER,0.3,0.20999999999999996,0.289059741054823,-1,0.28467470423173713
5660,1,eat,eat,95.0,27.0,60.5,-1,0,0,1,0,0,2024-02-28 23:00:00,NIGHT,WEDNESDAY,WINTER,0.3,0.21999999999999997,0.3017433661044786,-1,0.28467470423173713
5661,1,bored,bored,94.0,26.0,60.5,-1,1,0,0,0,0,2024-02-28 23:15:00,NIGHT,WEDNESDAY,WINTER,0.3,0.22999999999999998,0.17405453724314848,-1,0.28467470423173713
5662,1,bored,bored,93.0,25.0,60.5,-1,1,0,0,0,0,2024-02-28 23:30:00,NIGHT,WEDNESDAY,WINTER,0.3,0.24,-0.01136381319426974,-1,0.28467470423173713
5663,1,bored,bored,92.0,24.0,60.5,-1,1,0,0,0,0,2024-02-28 23:45:00,NIGHT,WEDNESDAY,WINTER,0.3,0.25,0.0031404792276551186,-1,0.28467470423173713
5664,1,bored,bored,91.0,23.0,60.5,-1,1,0,0,0,0,2024-02-29 00:00:00,NIGHT,THURSDAY,WINTER,0.3,0.26,0.01756699971045958,-1,0.28467470423173713
5665,1,bored,bored,90.0,22.0,60.5,-1,1,0,0,0,0,2024-02-29 00:15:00,NIGHT,THURSDAY,WINTER,0.3,0.27,0.03191532671057937,-1,0.28467470423173713
5666,1,bored,bored,89.0,21.0,60.5,-1,1,0,0,0,0,2024-02-29 00:30:00,NIGHT,THURSDAY,WINTER,0.3,0.28,0.04618503175453756,-1,0.28467470423173713
5667,1,bored,bored,88.0,20.0,60.5,-1,1,0,0,0,0,2024-02-29 00:45:00,NIGHT,THURSDAY,WINTER,0.3,0.29000000000000004,0.06037567924696227,-1,0.28467470423173713
5668,1,sleep,sleep,87.0,21.5,60.5,-1,0,1,0,0,0,2024-02-29 01:00:00,NIGHT,THURSDAY,WINTER,0.3,0.30000000000000004,0.07448682627107636,-1,0.28467470423173713
5669,1,sleep,sleep,86.0,23.0,60.5,-1,0,1,0,0,0,2024-02-29 01:15:00,NIGHT,THURSDAY,WINTER,0.3,1.0,0.08851802238127313,-1,0.28467470423173713
5670,1,sleep,sleep,85.0,24.5,60.5,-1,0,1,0,0,0,2024-02-29 01:30:00,NIGHT,THURSDAY,WINTER,0.3,1.0,0.10246880938736944,-1,0.28467470423173713
5671,1,sleep,sleep,84.0,26.0,60.5,-1,0,1,0,0,0,2024-02-29 01:45:00,NIGHT,THURSDAY,WINTER,0.3,1.0,0.11633872113010466,-1,0.28467470423173713
5672,1,sleep,sleep,83.0,27.5,60.5,-1,0,1,0,0,0,2024-02-29 02:00:00,NIGHT,THURSDAY,WINTER,0.3,1.0,0.13012728324741893,-1,0.28467470423173713
5673,1,sleep,sleep,82.0,29.0,60.5,-1,0,1,0,0,0,2024-02-29 02:15:00,NIGHT,THURSDAY,WINTER,0.3,1.0,0.14383401293102324,-1,0.28467470423173713
5674,1,sleep,sleep,81.0,30.5,60.5,-1,0,1,0,0,0,2024-02-29 02:30:00,NIGHT,THURSDAY,WINTER,0.3,1.0,0.1574584186727319,-1,0.28467470423173713
5675,1,sleep,sleep,80.0,32.0,60.5,-1,0,1,0,0,0,2024-02-29 02:45:00,NIGHT,THURSDAY,WINTER,0.3,1.0,0.1709999999999999,-1,0.28467470423173713
5676,1,sleep,sleep,79.0,33.5,60.5,-1,0,1,0,0,0,2024-02-29 03:00:00,NIGHT,THURSDAY,WINTER,0.3,1.0,0.18445824720006718,-1,0.28467470423173713
5677,1,sleep,sleep,78.0,35.0,60.5,-1,0,1,0,0,0,2024-02-29 03:15:00,NIGHT,THURSDAY,WINTER,0.3,1.0,0.1978326410320684,-1,0.28467470423173713
5678,1,sleep,sleep,77.0,36.5,60.5,-1,0,1,0,0,0,2024-02-29 03:30:00,NIGHT,THURSDAY,WINTER,0.3,1.0,0.2111226524264279,-1,0.28467470423173713
5679,1,sleep,sleep,76.0,38.0,60.5,-1,0,1,0,0,0,2024-02-29 03:45:00,NIGHT,THURSDAY,WINTER,0.3,1.0,0.22432774217080662,-1,0.28467470423173713
5680,1,sleep,sleep,75.0,39.5,60.5,-1,0,1,0,0,0,2024-02-29 04:00:00,NIGHT,THURSDAY,WINTER,0.3,1.0,0.23744736058181756,-1,0.28467470423173713
5681,1,sleep,sleep,74.0,41.0,60.5,-1,0,1,0,0,0,2024-02-29 04:15:00,NIGHT,THURSDAY,WINTER,0.3,1.0,0.250480947161671,-1,0.28467470423173713
5682,1,sleep,sleep,73.0,42.5,60.5,-1,0,1,0,0,0,2024-02-29 04:30:00,NIGHT,THURSDAY,WINTER,0.3,1.0,0.2634279302388457,-1,0.28467470423173713
5683,1,sleep,sleep,72.0,44.0,60.5,-1,0,1,0,0,0,2024-02-29 04:45:00,NIGHT,THURSDAY,WINTER,0.3,1.0,0.2762877265918202,-1,0.28467470423173713
5684,1,sleep,sleep,71.0,45.5,60.5,-1,0,1,0,0,0,2024-02-29 05:00:00,NIGHT,THURSDAY,WINTER,0.3,1.0,0.289059741054823,-1,0.28467470423173713
5685,1,sleep,sleep,70.0,47.0,60.5,-1,0,1,0,0,0,2024-02-29 05:15:00,NIGHT,THURSDAY,WINTER,0.3,1.0,0.3017433661044786,-1,0.28467470423173713
5686,1,sleep,sleep,69.0,48.5,60.5,-1,0,1,0,0,0,2024-02-29 05:30:00,NIGHT,THURSDAY,WINTER,0.3,1.0,0.3143379814261472,-1,0.28467470423173713
5687,1,sleep,sleep,68.0,50.0,60.5,-1,0,1,0,0,0,2024-02-29 05:45:00,NIGHT,THURSDAY,WINTER,0.3,1.0,0.3268429534586529,-1,0.28467470423173713
5688,1,sleep,sleep,67.0,51.5,60.5,-1,0,1,0,0,0,2024-02-29 06:00:00,SUNRISE,THURSDAY,WINTER,0.3,1.0,0.33925763491599814,-1,0.28467470423173713
5689,1,sleep,sleep,66.0,53.0,60.5,-1,0,1,0,0,0,2024-02-29 06:15:00,SUNRISE,THURSDAY,WINTER,0.3,1.0,0.3515813642845458,-1,0.28467470423173713
5690,1,sleep,sleep,65.0,54.5,60.5,-1,0,1,0,0,0,2024-02-29 06:30:00,SUNRISE,THURSDAY,WINTER,0.3,1.0,0.3638134652940266,-1,0.28467470423173713
5691,1,sleep,sleep,64.0,56.0,60.5,-1,0,1,0,0,0,2024-02-29 06:45:00,SUNRISE,THURSDAY,WINTER,0.3,1.0,0.37595324636059424,-1,0.28467470423173713
5692,1,sleep,sleep,63.0,57.5,60.5,-1,0,1,0,0,0,2024-02-29 07:00:00,SUNRISE,THURSDAY,WINTER,0.3,1.0,0.388,-1,0.28467470423173713
5693,1,sleep,sleep,62.0,59.0,60.5,-1,0,1,0,0,0,2024-02-29 07:15:00,SUNRISE,THURSDAY,WINTER,0.3,1.0,0.3999530022087924,-1,0.28467470423173713
5694,1,sleep,sleep,61.0,60.5,60.5,-1,0,1,0,0,0,2024-02-29 07:30:00,SUNRISE,THURSDAY,WINTER,0.3,1.0,0.41181151181126774,-1,0.28467470423173713
5695,1,sleep,sleep,60.0,62.0,60.5,-1,0,1,0,0,0,2024-02-29 07:45:00,SUNRISE,THURSDAY,WINTER,0.3,1.0,0.4235747697696941,-1,0.28467470423173713
5696,1,sleep,sleep,59.0,63.5,60.5,-1,0,1,0,0,0,2024-02-29 08:00:00,MORNING,THURSDAY,WINTER,0.3,1.0,0.43524199845511,-1,0.28467470423173713
5697,1,sleep,sleep,58.0,65.0,60.5,-1,0,1,0,0,0,2024-02-29 08:15:00,MORNING,THURSDAY,WINTER,0.3,1.0,0.44681240087575225,-1,0.28467470423173713
5698,1,sleep,sleep,57.0,66.5,60.5,-1,0,1,0,0,0,2024-02-29 08:30:00,MORNING,THURSDAY,WINTER,0.3,1.0,0.4582851598598934,-1,0.28467470423173713
5699,1,sleep,sleep,56.0,68.0,60.5,-1,0,1,0,0,0,2024-02-29 08:45:00,MORNING,THURSDAY,WINTER,0.3,1.0,0.4696594371895674,-1,0.28467470423173713
5700,1,sleep,sleep,55.0,69.5,60.5,-1,0,1,0,0,0,2024-02-29 09:00:00,MORNING,THURSDAY,WINTER,0.3,1.0,0.48093437268131856,-1,0.28467470423173713
5701,1,sleep,sleep,54.0,71.0,60.5,-1,0,1,0,0,0,2024-02-29 09:15:00,MORNING,THURSDAY,WINTER,0.3,1.0,0.49210908320973845,1,0.28467470423173713
5702,1,work,work,53.0,70.0,59.5,-1,0,0,0,1,0,2024-02-29 09:30:00,MORNING,THURSDAY,WINTER,0.3,0.99,0.5031826616691252,1,0.28467470423173713
5703,1,work,work,52.0,69.0,58.5,-1,0,0,0,1,0,2024-02-29 09:45:00,MORNING,THURSDAY,WINTER,0.3,0.0,0.5141541758681325,1,0.29257895223564934
5704,1,work,work,51.0,68.0,57.5,-1,0,0,0,1,0,2024-02-29 10:00:00,MORNING,THURSDAY,WINTER,0.3,0.0,0.5250226673517452,1,0.300527608456847
5705,1,work,work,50.0,67.0,56.5,-1,0,0,0,1,0,2024-02-29 10:15:00,MORNING,THURSDAY,WINTER,0.3,0.0,0.5357871501443147,1,0.30852168803590074
5706,1,work,work,49.0,66.0,55.5,-1,0,0,0,1,0,2024-02-29 10:30:00,MORNING,THURSDAY,WINTER,0.3,0.0,0.5464466094067263,1,0.3165622474329466
5707,1,work,work,48.0,65.0,54.5,-1,0,0,0,1,0,2024-02-29 10:45:00,MORNING,THURSDAY,WINTER,0.3,0.0,0.557,1,0.32465038687308156
5708,1,work,work,47.0,64.0,53.5,-1,0,0,0,1,0,2024-02-29 11:00:00,MORNING,THURSDAY,WINTER,0.3,0.0,0.5674462449467755,1,0.3327872529833109
5709,1,work,work,46.0,63.0,52.5,-1,0,0,0,1,0,2024-02-29 11:15:00,MORNING,THURSDAY,WINTER,0.3,0.0,0.577784233781151,1,0.3409740416398539
5710,1,work,work,45.0,62.0,51.5,-1,0,0,0,1,0,2024-02-29 11:30:00,MORNING,THURSDAY,WINTER,0.3,0.0,0.5880128207762377,1,0.3492120010468518
5711,1,work,work,44.0,61.0,50.5,-1,0,0,0,1,0,2024-02-29 11:45:00,MORNING,THURSDAY,WINTER,0.3,0.0,0.5981308230375284,1,0.3575024350700675
